country,date_extraction,track_id,streams,album,artist,duration_ms,track_name,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,not_explicit,explicit
Peru,2020-03-31,39LLxExYz6ewLAcYrzQQyP,0.014642805390523112,Future Nostalgia,Dua Lipa,0.22259353827288883,Levitating,0.695,0.883,0.5454545454545454,0.9406757291804144,0.0,0.0778,0.0533,0.0,0.213,0.907,0.28187179506152726,1,0
Peru,2020-03-31,2p8IUWQDrpjuFltbdgLOag,0.011223011157803216,After Hours,The Weeknd,0.4666257925821298,After Hours,0.664,0.5720000000000001,0.45454545454545453,0.6890589943249307,0.0,0.0305,0.0811,0.00604,0.121,0.14300000000000002,0.3258622348179335,1,0
Peru,2020-03-31,2GTCK8zYHwkcu0i0jtKjFz,0.009969569627590205,Perdiendo la Cabeza,"Carlos Rivera,Becky G,Pedro Capó",0.1629153052750852,Perdiendo la Cabeza,0.7390000000000001,0.8370000000000001,0.18181818181818182,0.885112841493995,1.0,0.198,0.0917,0.0,0.292,0.73,0.7619336554612519,1,0
Peru,2020-03-31,3DjInVTE03icrWsq2UZV9n,0.0079553687871323,Recuerdo,"TINI,Mau y Ricky",0.21817448060162514,Recuerdo,0.797,0.639,0.09090909090909091,0.8066517091197044,1.0,0.387,0.114,0.0,0.0589,0.677,0.8214927891196729,1,0
Peru,2020-03-31,6768f4xbHQBpJo5lvFVNvs,0.007752499637733661,Easy Money Baby,Myke Towers,0.22868429426236506,La Playa,0.7959999999999999,0.6829999999999999,0.9090909090909091,0.909792793981787,0.0,0.15,0.10800000000000001,0.0,0.107,0.353,0.5563514203473356,0,1
Peru,2020-03-31,464uJVLmr0fDJGXOnciaDe,0.007622083755977394,Colores,J Balvin,0.20089250374463527,Rosa,0.6509999999999999,0.561,0.8181818181818182,0.7143988385904712,0.0,0.25,0.25,0.000109,0.435,0.369,0.8218775667256165,1,0
Peru,2020-03-31,1G2CAJeP7rCwOZjlSJ0Zw3,0.00760759310244892,Que Calor (with J Balvin & El Alfa),"Major Lazer,J Balvin,El Alfa,Diplo",0.17011431808833458,Que Calor (with J Balvin & El Alfa),0.795,0.885,0.7272727272727273,0.8190576745413752,1.0,0.0716,0.0372,0.007540000000000001,0.285,0.46,0.4522394796622835,1,0
Peru,2020-04-02,047WmwIeerHyIUstFAEz5A,0.011382408346616432,Coronao Now (Remix),"El Alfa,Lil Pump,Sech,Myke Towers,Vin Diesel",0.2945557271577248,Coronao Now (Remix),0.883,0.853,0.09090909090909091,0.7765606440543751,1.0,0.168,0.255,0.000723,0.41200000000000003,0.695,0.39278393997469324,1,0
Peru,2020-04-02,2sRhe52xJklfzRIe0K6puw,0.008643674829734821,Voy Por Ti,"Cali Y El Dandee,Piso 21",0.23551699249520763,Voy Por Ti,0.722,0.852,0.7272727272727273,0.8647881747393428,1.0,0.09300000000000001,0.0276,0.0,0.1,0.775,0.851253857025521,1,0
Peru,2020-04-02,7q3NthaBqFI6s0WnAlnIvq,0.008281408491522967,Velitas,"Darell,Brytiago",0.2563301798201023,Velitas,0.8190000000000001,0.596,0.18181818181818182,0.6290088425498218,1.0,0.318,0.225,1.19e-06,0.138,0.622,0.7475784909318275,0,1
Peru,2020-04-04,48zFZh27QU5qsrBjn4C2FA,0.007810462251847558,Aura,"Ozuna,Manuel Turizo",0.1796384971789121,Vaina Loca,0.754,0.805,0.5454545454545454,0.8111389732083939,1.0,0.0752,0.315,0.0,0.203,0.555,0.21503888473690833,1,0
Peru,2020-04-04,6gm12xlADJwiBbHIKBXzGW,0.007310534705115201,René,Residente,0.6165120953659653,René,0.486,0.38799999999999996,0.0,0.47611191764550614,1.0,0.126,0.435,0.0,0.196,0.467,0.18905899676638813,1,0
Peru,2020-04-04,3w0IdrfXrlmvESogOesvOf,0.005470221706998985,Cobarde (feat. Sergio George),"Yahaira Plasencia,Sergio George",0.2052618916422845,Cobarde,0.7290000000000001,0.853,0.6363636363636364,0.889798073116009,0.0,0.0323,0.47600000000000003,0.0,0.478,0.9179999999999999,0.23728199018817095,1,0
Peru,2020-04-04,1LiN0Z98FkR1t0m8KmLcAH,0.004579046514997826,Amanece,"Anuel AA,Haze",0.20116879186036585,Amanece,0.79,0.631,0.7272727272727273,0.7253530421010955,0.0,0.0425,0.43700000000000006,0.0,0.158,0.889,0.21546066018957688,1,0
Peru,2020-04-06,5Gz9p2oDVHNHLoQOPHzaXm,0.03175626720765107,...E nell'aria...ti amo,Umberto Tozzi,0.28760816757339874,Ti amo,0.282,0.526,0.8181818181818182,0.7147947736571203,1.0,0.0337,0.617,0.0,0.0591,0.679,0.8932538126281049,1,0
Peru,2020-04-06,1c2oYPFni5vth1v9M7fYZb,0.014396464280539052,3 de Abril,Anuel AA,0.2543790890253083,3 de Abril,0.511,0.596,0.09090909090909091,0.6587699617262769,0.0,0.405,0.765,2.89e-06,0.0879,0.48100000000000004,0.7912877470531213,0,1
Peru,2020-04-06,40rXWke6SnXiGkSmaT8ZUr,0.008853789305897695,Nibiru,Ozuna,0.1781685823160084,Fantasía,0.695,0.7190000000000001,0.18181818181818182,0.6996832519466808,1.0,0.0903,0.22699999999999998,0.000171,0.0884,0.7809999999999999,0.8520826087921681,1,0
Peru,2020-04-06,5kqNIqFjijuzvVLhuY9B8j,0.008556730908563976,YHLQMDLG,Bad Bunny,0.11872938510372445,La Zona,0.762,0.8009999999999999,0.09090909090909091,0.8499406097400027,0.0,0.0409,0.2,7.04e-05,0.254,0.81,0.2151128804303589,0,1
Peru,2020-04-08,5J7teKIJGtqVypgYI6sqXj,0.012679321837414867,YHLQMDLG,"Bad Bunny,Mora",0.26712404249870003,Una Vez,0.55,0.598,1.0,0.7350534512339976,0.0,0.0831,0.132,2.58e-06,0.0955,0.5429999999999999,0.1399628541618877,0,1
Peru,2020-04-08,4MZSqgwlE71CWZ6qQ3gkKm,0.010237646717866975,YHLQMDLG,Bad Bunny,0.15144158757013915,<3,0.631,0.665,0.9090909090909091,0.5907351194404119,0.0,0.22899999999999998,0.602,1.7e-06,0.152,0.634,0.11419015413302945,1,0
Peru,2020-04-08,19VunfeIrl0bx984mJ810c,0.007672801043327054,Modo Avión,"Dalex,Sech,Justin Quiles",0.20919356465995606,Perfume,0.8440000000000001,0.866,0.0,0.8916457700937047,1.0,0.107,0.251,4.88e-05,0.0852,0.818,0.20035813915630094,1,0
Peru,2020-04-12,6xZ4Q2k2ompmDppyeESIY8,0.005883205332560498,Level of Concern,Twenty One Pilots,0.24780715710394177,Level of Concern,0.754,0.583,0.36363636363636365,0.6071664247063482,0.0,0.0432,0.32,0.00015,0.14400000000000002,0.77,0.4224488134790554,1,0
Peru,2020-04-13,4ZLzoOkj0MPWrTLvooIuaa,0.0064700768004637005,Get You The Moon (feat. Snøw),"Kina,Snøw",0.18421277289272106,Get You The Moon (feat. Snøw),0.498,0.235,0.09090909090909091,0.0,0.0,0.188,0.72,0.0,0.14400000000000002,0.0895,0.39954714635608196,1,0
Peru,2020-04-14,53v2u51nq3CxiKUNphRzP1,0.006484567453992175,YHLQMDLG,"Bad Bunny,Nengo Flow",0.16697580926806932,Que Malo,0.802,0.787,0.6363636363636364,0.6836478817473934,0.0,0.0599,0.0832,0.0,0.153,0.446,0.21536446578809113,0,1
Peru,2020-04-14,4DbhxwlkhTbCTqlZptxmI6,0.006267207651065063,54+1,Danny Ocean,0.14692629471249738,Swing,0.7290000000000001,0.616,0.7272727272727273,0.6677444899036558,1.0,0.249,0.45799999999999996,0.0,0.08199999999999999,0.532,0.30756309982758995,1,0
Peru,2020-04-14,1Cv1YLb4q0RzL6pybtaMLo,0.006216490363715403,Where the Light Is,Surfaces,0.15237910454711256,Sunday Best,0.878,0.525,0.45454545454545453,0.6406889270159694,1.0,0.0578,0.183,0.0,0.0714,0.6940000000000001,0.3485271157218649,1,0
Peru,2020-04-15,0Snbzbd74RLfL0i4nn1vU5,1.0,Favorito,Camilo,0.23470985867397226,Favorito,0.611,0.851,0.8181818181818182,0.8947472614491224,1.0,0.0598,0.22899999999999998,0.0,0.23199999999999998,0.823,0.8369726881895472,1,0
Peru,2020-04-15,0gWbAFRcUyZKdfUxEOuOiD,0.5652224315316621,Por Primera Vez,"Camilo,Evaluna Montaner",0.1911448106727926,Por Primera Vez,0.716,0.588,0.09090909090909091,0.8307377590075228,1.0,0.11599999999999999,0.152,0.0,0.0847,0.7070000000000001,0.7471715146178489,1,0
Peru,2020-04-15,0PaNKfwdqHjmW7hVEQ0lbu,0.27301840312998116,La Difícil,Camilo,0.15232012169094536,La Difícil,0.675,0.36,0.09090909090909091,0.6520390655932428,0.0,0.11199999999999999,0.67,0.0,0.159,0.5529999999999999,0.0,1,0
Peru,2020-04-15,1nocRtwyNPVtGcIJqfgdzZ,0.23742211273728445,Tutu,"Camilo,Pedro Capó",0.18348790463403467,Tutu,0.731,0.8320000000000001,0.8181818181818182,0.9204830407813118,1.0,0.0503,0.273,0.0,0.0665,0.94,0.6000458773299393,1,0
Peru,2020-04-15,4k9byIhs9ppbYWE22waJMB,0.1940588320533256,No Te Vayas,Camilo,0.21858736059479553,No Te Vayas,0.7659999999999999,0.721,0.5454545454545454,0.7972152566979015,0.0,0.0738,0.0527,0.0,0.128,0.81,0.20038033786433623,1,0
Peru,2020-04-15,302I7g0l3jmAbzFu9WBCmu,0.03729169685552818,Tutu (Remix),"Camilo,Shakira,Pedro Capó",0.16110235853815646,Tutu - Remix,0.731,0.763,0.0,0.8539659495842682,1.0,0.0433,0.382,7.07e-06,0.0754,0.865,0.6599675898862684,1,0
Peru,2020-04-15,4NqQaovM14WR2hNPMFxgjb,0.013997971308506014,YHLQMDLG,Bad Bunny,0.2838549953046542,25/8,0.7609999999999999,0.732,0.36363636363636365,0.7306321763230831,0.0,0.0549,0.092,0.0,0.0716,0.542,0.644213906750627,1,0
Peru,2020-04-15,4saHEjXw7O1NXJOzBkUKKG,0.010969424721054919,YHLQMDLG,"Bad Bunny,Anuel AA",0.2600507562999123,Está Cabrón Ser Yo,0.81,0.8540000000000001,0.9090909090909091,0.8276362676521052,0.0,0.254,0.0732,0.0,0.12300000000000001,0.879,0.6597604019446066,0,1
Peru,2020-04-15,7sOfmPd18RWp3FoCzpa7Kw,0.009469642080857847,YHLQMDLG,Bad Bunny,0.1534827048296094,Soliá,0.71,0.81,0.18181818181818182,0.7281245875676389,1.0,0.0854,0.11699999999999999,0.000132,0.154,0.184,0.20067632063813876,0,1
Peru,2020-04-15,684EjRHwNsZQ9hCQxL4NYL,0.007680046370091291,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow,Nicky Jam,Sech,Farruko,Zion,Lunay",0.2680801856407789,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",0.747,0.647,0.8181818181818182,0.8781179886498615,1.0,0.0737,0.113,0.0,0.11199999999999999,0.478,0.1706858660825939,1,0
Peru,2020-04-17,2AuWgceaQyfMoI3EGavwGb,0.013374873206781625,No Me Ame,"Rvssian,Anuel AA,Juice WRLD",0.1856407788841375,No Me Ame,0.68,0.7659999999999999,1.0,0.7748449254322292,0.0,0.0923,0.0411,0.0,0.11599999999999999,0.28,0.7042466128471321,1,0
Peru,2020-04-17,4PJ3umtW1aWdfh5EITHc6T,0.009331980872337343,Intimo,"Nicky Jam,Ozuna",0.21950625140666352,Te Robaré,0.6729999999999999,0.752,0.18181818181818182,0.8558136465619639,0.0,0.0561,0.24100000000000002,4.51e-05,0.0813,0.797,0.8219145645723418,1,0
Peru,2020-04-19,6t94PGXYAuo9GbJEnMpPcW,0.06600492682219967,La Forma en Que Me Miras,"Super Yei,Sammy,Myke Towers,Lenny Tavárez,Rafa Pabön",0.3834428914016965,La Forma en Que Me Miras,0.6559999999999999,0.662,0.09090909090909091,1.0,1.0,0.191,0.149,8e-06,0.16,0.573,0.9254049414324084,1,0
Peru,2020-04-19,6F9yAYUaNbUhdlQyt5uZ3b,0.003441530213012607,Busca Una Mujer,Luis Miguel,0.3051990283350537,La Incondicional,0.374,0.727,0.9090909090909091,0.8043420878975848,1.0,0.0309,0.237,0.0,0.134,0.28300000000000003,0.6674855523408536,1,0
Peru,2020-04-23,3iQOfefMGDVDwo8dZoco8T,0.30777423561802636,Porfa,"Feid,Justin Quiles",0.2679063414331282,PORFA,0.843,0.5489999999999999,0.5454545454545454,0.5624257621750034,0.0,0.16399999999999998,0.0948,0.0,0.155,0.541,0.14104319128626716,1,0
Peru,2020-04-23,6dJPqP0gHP6iAZuIk1njBs,0.00807853934212433,FANTASÍA,"Sebastian Yatra,Camilo",0.24987931797192106,En Guerra,0.39399999999999996,0.45399999999999996,0.2727272727272727,0.5901412168404383,1.0,0.0673,0.337,0.0,0.16,0.35700000000000004,0.8870899713636664,1,0
Peru,2020-04-23,5DqdesEfbRyOlSS3Tf6c29,0.007593102448920446,YOU,Ali Gatie,0.23625117383644675,It's You,0.732,0.46299999999999997,1.0,0.631450442127491,0.0,0.0287,0.374,0.0,0.19399999999999998,0.397,0.22975662816424078,1,0
Peru,2020-04-23,22LAwLoDA5b4AaGSkg6bKW,0.006701927256919287,Certified Hitmaker,Lil Mosey,0.15854902173828686,Blueberry Faygo,0.774,0.5539999999999999,0.0,0.5696185825524614,1.0,0.0383,0.207,0.0,0.132,0.349,0.25242150906817207,0,1
Peru,2020-04-23,4fj7e6Tc48Bmomwyz2Z2XC,0.00664396464280539,ADN,"Manuel Turizo,Anuel AA",0.21527190320602868,Te Quemaste,0.7290000000000001,0.773,0.0,0.9274778936254454,1.0,0.131,0.611,0.00106,0.287,0.718,0.8223289404556652,1,0
Peru,2020-04-23,74wEiOpnvCe1tCTWKGSYta,0.006549775394870309,MALA SANTA,"Becky G,Paulo Londra",0.3044120728593492,Cuando Te Besé,0.78,0.731,0.8181818181818182,0.8273723109410057,0.0,0.162,0.3,2.45e-06,0.0981,0.33799999999999997,0.2598950741066869,1,0
Peru,2020-04-23,5099x34vBakWpGkHourFxP,0.005962903926967106,Qué Pena,"Maluma,J Balvin",0.23641415278111927,Qué Pena,0.635,0.6609999999999999,1.0,0.6675465223703313,0.0,0.364,0.102,0.0,0.336,0.858,0.4530682314289307,1,0
Peru,2020-04-24,2B94bbI1a4LyBpK1439oP7,0.012027242428633532,Cuerpo en Venta,"Noriel,Myke Towers,Rauw Alejandro,Almighty",0.3011431808833459,Cuerpo en Venta,0.696,0.601,1.0,0.7121552065461265,1.0,0.302,0.161,0.0,0.0974,0.408,0.1998105710247662,1,0
Peru,2020-04-24,3UZ8b8lAZiaqqH6ggZqxCR,0.011578032169250832,Dulcecitos (feat. Zion & Lennox),"Piso 21,Zion & Lennox",0.21535416876857766,Dulcecitos (feat. Zion & Lennox),0.8690000000000001,0.7809999999999999,0.09090909090909091,0.8881483436716379,0.0,0.17800000000000002,0.45,0.00016299999999999998,0.095,0.618,0.24445217288353813,1,0
Peru,2020-04-25,0eI8yxgCGbguwbK26n22RQ,0.012498188668308942,FERXXO (VOL 1: M.O.R),"Feid,Sky Rompiendo",0.19466360369729377,RELXJXTE,0.8590000000000001,0.5760000000000001,0.5454545454545454,0.6398310677048965,1.0,0.0708,0.0941,0.000173,0.105,0.624,0.20785390290285102,1,0
Peru,2020-04-25,6b2oQwSGFkzsMtQruIWm2p,0.011085349949282713,Pablo Honey,Radiohead,0.2766606390326812,Creep,0.515,0.43,0.6363636363636364,0.4359245083806256,1.0,0.0369,0.0102,0.00014099999999999998,0.129,0.10400000000000001,0.199196406769126,0,1
Peru,2020-04-25,46V4kseB66GjFGklCgynGX,0.010911462106941022,Sola & Vacía,"Casper Magico,Anuel AA",0.18979286152222336,Sola & Vacía,0.7120000000000001,0.851,0.0,0.8698693414280059,1.0,0.149,0.207,4e-06,0.0334,0.542,0.22977142730293088,0,1
Peru,2020-04-25,35qwAQ3oZeKAMhR3hCV9IM,0.010657875670192725,Si Tú La Quieres,"David Bisbal,Aitana",0.25511792690782376,Si Tú La Quieres,0.748,0.778,0.0,0.7891645770093705,0.0,0.0685,0.147,1.57e-06,0.09300000000000001,0.607,0.2599616702307924,1,0
Peru,2020-04-28,5kMrgSeV3kYYyOyEAC7Ugf,0.007354006665700623,Amor de red social,Micro TDH,0.26443877036266694,Amor de red social,0.7,0.591,0.8181818181818182,0.7475254058334434,0.0,0.307,0.33899999999999997,0.0,0.0841,0.20199999999999999,0.7896968396439326,1,0
Peru,2020-04-29,374Yj1kOLjGLYLOydbCO3i,0.00681785248514708,Odio Que No Te Odio,"Lasso,Cami",0.24847304250646096,Odio Que No Te Odio,0.677,0.502,0.09090909090909091,0.6231358057278608,1.0,0.0253,0.484,0.0,0.0992,0.526,0.23425556632603967,1,0
Peru,2020-04-30,127QTOFJsJQp5LbJbu3A1y,0.03657440950586872,Toosie Slide,Drake,0.28972689385414163,Toosie Slide,0.8340000000000001,0.45399999999999996,0.09090909090909091,0.44813250626897194,0.0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,0.12355060935453545,0,1
Peru,2020-04-30,55CHeLEfn5iJ0IIkgaa4si,0.012114186349804375,Suga,Megan Thee Stallion,0.14760770191927108,Savage,0.843,0.741,1.0,0.7213936914346047,1.0,0.33399999999999996,0.0252,0.0,0.096,0.68,0.770013985186062,0,1
Peru,2020-04-30,3mN2DtljBhnrIpc3Nu2pJ8,0.010694102304013912,Déjate Querer,"Lalo Ebratt,Sebastian Yatra,Yera,Trapical Minds",0.22106619273424344,Déjate Querer,0.755,0.792,0.5454545454545454,0.8118648541639172,1.0,0.0484,0.027999999999999997,0.0,0.0754,0.8440000000000001,0.3040705030967196,1,0
Peru,2020-04-30,0u2P5u6lvoDfwTYjAADbn4,0.00760759310244892,lovely (with Khalid),"Billie Eilish,Khalid",0.2169715407718993,lovely (with Khalid),0.35100000000000003,0.29600000000000004,0.36363636363636365,0.4244423914478026,0.0,0.0333,0.934,0.0,0.095,0.12,0.37266451092546393,1,0
Peru,2020-04-30,1O4dGIPUXUanseRdv4fNzw,0.00741196927981452,#ELDISCO,"Alejandro Sanz,Camila Cabello",0.2787281433593841,Mi Persona Favorita,0.5820000000000001,0.659,0.7272727272727273,0.5958822753068498,1.0,0.114,0.5429999999999999,0.0,0.0656,0.583,0.6736271948972568,1,0
Peru,2020-05-02,16uvds0iYqjEK8m5EGEdVd,0.0075278945080423125,FERXXO (VOL 1: M.O.R),"Feid,Manuel Turizo",0.2531295837828189,BORRAXXA,0.852,0.617,0.7272727272727273,0.7450178170779992,1.0,0.0834,0.10400000000000001,0.0020800000000000003,0.0862,0.7929999999999999,0.19301036679665232,1,0
Peru,2020-05-04,1V8XneTrX6kKeoxYbk4x6h,0.008056803361831618,YHLQMDLG,"Bad Bunny,Duki,Pablo Chill-E",0.2791643060589363,Hablamos Mañana,0.6829999999999999,0.677,0.09090909090909091,0.7948396462980071,1.0,0.0469,0.0869,0.0,0.0998,0.514,0.6740859681966508,1,0
Peru,2020-05-04,3eekarcy7kvN4yt5ZFzltW,0.006035357194609477,HIGHEST IN THE ROOM,Travis Scott,0.17899744666320014,HIGHEST IN THE ROOM,0.598,0.42700000000000005,0.6363636363636364,0.513197835554969,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,0.08545022679680031,0,1
Peru,2020-05-05,3bCuNSiaBHqxdevMYEnGpe,0.006317924938414723,Tanto,"Jesse & Joy,Luis Fonsi",0.24735547260013505,Tanto,0.76,0.772,1.0,0.7926620034314373,1.0,0.059000000000000004,0.42,4.89e-06,0.111,0.604,0.5847213692163115,1,0
Peru,2020-05-06,2alc8VZAzDgdAsL2QMk3hu,0.007861179539197218,Skechers,DripReport,0.07077942740064105,Skechers,0.903,0.327,0.09090909090909091,0.44965025735779335,1.0,0.0877,0.26,0.011000000000000001,0.10800000000000001,0.27399999999999997,0.25962868961026453,0,1
Peru,2020-05-07,6nTIchACfHZWP2zrGOVYFa,0.008585712215620924,Por Primera Vez,Camilo,0.15090763750378344,Si Estoy Contigo,0.605,0.547,0.5454545454545454,0.6854295895473143,0.0,0.29,0.168,0.0,0.0851,0.8059999999999999,0.8515498397993235,1,0
Peru,2020-05-07,16DNJ8y6k97DxuMyV49W7V,0.007680046370091291,Dónde Estás,KHEA,0.1446011284351693,Dónde Estás,0.706,0.622,0.6363636363636364,0.6934802692358454,1.0,0.113,0.493,0.0,0.102,0.615,0.18573659013045435,1,0
Peru,2020-05-07,1j6xOGusnyXq3l6IryKF3G,0.007274308071294015,Ubuntu,"Piso 21,Manuel Turizo",0.24790804883159617,Déjala Que Vuelva (feat. Manuel Turizo),0.6809999999999999,0.7879999999999999,0.09090909090909091,0.8062557740530553,1.0,0.0785,0.0482,0.0,0.0753,0.8390000000000001,0.7776799390275484,1,0
Peru,2020-05-07,5NJSLryp5WviTmppF33Peg,0.00657151137516302,No Encuentro Palabras,"Abraham Mateo,Manuel Turizo",0.20650208380222118,No Encuentro Palabras,0.742,0.6940000000000001,0.18181818181818182,0.6838458492807179,1.0,0.0658,0.152,0.0,0.0979,0.63,0.20809808869123805,1,0
Peru,2020-05-07,4QtQgsK7DChmU4EM5NtqyK,0.006354151572235908,Borracho De Amor,"Cali Y El Dandee,Reik",0.1789757161372438,Borracho De Amor,0.527,0.7709999999999999,0.8181818181818182,0.9478025603800977,1.0,0.0634,0.0511,0.0,0.0948,0.857,0.20589301702640905,1,0
Peru,2020-05-08,0pYacDCZuRhcrwGUA5nTBe,0.011983770468048108,eight,"IU,SUGA",0.16635183273703735,eight(Prod.&Feat. SUGA of BTS),0.6759999999999999,0.8690000000000001,0.09090909090909091,0.9877260129338788,1.0,0.0423,0.115,0.0,0.132,0.594,0.4077754674677932,1,0
Peru,2020-05-08,6WkJ2OK163XXS2oARUC9JM,0.00669468193015505,Dancin (feat. Luvli) [Krono Remix],"Aaron Smith,Krono,Luvli",0.21366229210483426,Dancin (feat. Luvli) - Krono Remix,0.72,0.741,0.9090909090909091,0.6606836478817474,0.0,0.0287,0.10099999999999999,1.4099999999999999e-05,0.289,0.35700000000000004,0.4067913247448997,1,0
Peru,2020-05-08,0pqnGHJpmpxLKifKRmU6WP,0.006593247355455731,Evolve,Imagine Dragons,0.22343016352220782,Believer,0.7759999999999999,0.78,0.9090909090909091,0.8028903259865383,0.0,0.128,0.0622,0.0,0.081,0.6659999999999999,0.4441813486455087,1,0
Peru,2020-05-09,4DEldV3wQKjbMRhVw64bg6,0.011085349949282713,Raro,"Nacho,Chyno Miranda,Chino & Nacho",0.21527655974730503,Raro,0.86,0.8590000000000001,0.6363636363636364,0.916193744225947,1.0,0.136,0.198,2.8999999999999998e-06,0.0662,0.794,0.3407649674788926,1,0
Peru,2020-05-09,2egI1hFZDAYrkCgtepoore,0.010505723808143748,Cristina (feat. Shelow Shaq),"Maffio,Justin Quiles,Nacho,Shelow Shaq",0.19633995855678263,Cristina (feat. Shelow Shaq),0.861,0.599,0.09090909090909091,0.814042497030487,1.0,0.24600000000000002,0.183,0.0,0.0921,0.8690000000000001,0.2752491804976949,1,0
Peru,2020-05-09,26Qhn2T88XqVinXQpmSarj,0.009643529923199536,Intimo,"Nicky Jam,Sech",0.21407672427843014,Atrévete,0.552,0.675,1.0,0.8391843737627029,1.0,0.297,0.311,0.0,0.11900000000000001,0.586,0.879542410631701,1,0
Peru,2020-05-10,2RFMVm8ox1fX27BJLFhvLz,0.025177510505723807,El Ritmo de Mi Corazon,Grupo 5,0.2538560042219308,El Ritmo de Mi Corazon,0.698,0.8590000000000001,0.7272727272727273,0.7318859707008052,1.0,0.0315,0.174,2.8999999999999998e-06,0.0784,0.971,0.3077332899225264,1,0
Peru,2020-05-10,2yjHvbMtfyoXXJYpsR3rYP,0.024612375018113315,Motor Y Motivo,Grupo 5,0.210294060581602,Motor Y Motivo,0.769,0.86,0.8181818181818182,0.6763890721921605,0.0,0.0364,0.19399999999999998,2.94e-06,0.28800000000000003,0.8390000000000001,0.24462976254781968,1,0
Peru,2020-05-10,3RIZ4XrSpP2HP6RYcNFB37,0.021424431241849007,Vol. 11: Amor Prohibido,Agua Marina,0.24286346244887505,Tu Amor Fue una Mentira,0.7609999999999999,0.521,0.8181818181818182,0.3194536096080244,1.0,0.034,0.391,0.0058,0.0515,0.922,0.2743982300230125,1,0
Peru,2020-05-10,0jEaIweH6qBspoAjehVVHx,0.014251557745254311,Clásicos de Oro,Armonia 10,0.20950244856462116,Siempre pierdo en el Amor,0.728,0.726,0.45454545454545453,0.616140952883727,1.0,0.0306,0.195,0.00232,0.35600000000000004,0.883,0.28420265940522244,1,0
Peru,2020-05-10,57L3Tqt4tzMdnuu2lhduOi,0.010752064918127807,La Amante,Grupo 5,0.29492825045983345,Amor de Mis Amores,0.794,0.7440000000000001,0.36363636363636365,0.8117988649861423,0.0,0.0568,0.0181,0.0,0.0913,0.8740000000000001,0.2818125985067668,1,0
Peru,2020-05-10,5ddr0ZG0fPFlIrSw1glHVo,0.007375742645993335,30 Años Armonia 10,Armonia 10,0.2011206742671768,Dios Mío Hasta Que Me Enamoré,0.612,0.769,1.0,0.715718622145968,0.0,0.028999999999999998,0.106,0.000488,0.0404,0.917,0.5505575575501503,1,0
Peru,2020-05-10,3rsVX2Pd8UkjqF2MAZqeif,0.005832488045210839,Lo Esencial,DLG,0.3755034885255062,La Quiero A Morir,0.725,0.889,0.36363636363636365,0.87660023756104,1.0,0.0471,0.294,0.0031100000000000004,0.252,0.924,0.25714243431032313,1,0
Peru,2020-05-11,2kJwzbxV2ppxnQoYw4GLBZ,0.009056658455296334,If the World Was Ending (feat. Julia Michaels),"JP Saxe,Julia Michaels",0.23016817874909778,If the World Was Ending - feat. Julia Michaels,0.46399999999999997,0.473,0.09090909090909091,0.425960142536624,1.0,0.129,0.866,0.0,0.109,0.604,0.08050731447429754,1,0
Peru,2020-05-13,39Yp9wwQiSRIDOvrVg7mbk,0.010614403709607303,THE SCOTTS,"THE SCOTTS,Travis Scott,Kid Cudi",0.1638745527780149,THE SCOTTS,0.716,0.537,0.0,0.586841757951696,0.0,0.0514,0.233,0.0,0.157,0.28,0.4814011824511811,0,1
Peru,2020-05-13,4umIPjkehX1r7uhmGvXiSV,0.009860889726126648,Changes,"Justin Bieber,Quavo",0.23665474074706444,Intentions (feat. Quavo),0.8059999999999999,0.546,0.8181818181818182,0.6535568166820641,1.0,0.0575,0.3,0.0,0.102,0.8740000000000001,0.6146452276477506,1,0
Peru,2020-05-15,1OxpEQfqYrwTVdOQyZ3QCl,0.03224894942761919,Antes Que el Mundo Se Acabe,Residente,0.2940000465654128,Antes Que el Mundo Se Acabe,0.301,0.413,0.0,0.3884123003827373,1.0,0.0322,0.742,0.0,0.0907,0.311,0.6265363355852687,1,0
Peru,2020-05-15,7hynhxDoDpgMIV12JuVtNa,0.010042022895232575,OASIS,"J Balvin,Bad Bunny,Marciano Cantero",0.336366811278143,UN PESO,0.627,0.675,0.45454545454545453,0.6213540979279398,0.0,0.213,0.125,0.0,0.0784,0.961,0.10647240330612753,1,0
Peru,2020-05-15,1syf62zw48zu4FrPwMtDHk,0.010034777568468338,Colores,J Balvin,0.18040372212866024,Gris,0.8490000000000001,0.7090000000000001,0.5454545454545454,0.7802560380097665,0.0,0.0794,0.22899999999999998,0.0,0.32899999999999996,0.9159999999999999,0.2082164818007591,1,0
Peru,2020-05-18,4j4w4CXm6BSr0s25wAWrrX,0.009455151427329372,YHLQMDLG,"Bad Bunny,Yaviah",0.2112517559041063,Bichiyal,0.737,0.7659999999999999,0.9090909090909091,0.8116008974528177,0.0,0.0458,0.31,6.63e-06,0.114,0.662,0.21484649593393657,0,1
